episode,return,length,timesteps
828,-11.341316223144531,681,157923
829,0.012119140475988388,96,158019
830,-0.019216688349843025,80,158099
831,-0.024896828457713127,75,158174
832,0.029819641262292862,123,158297
833,0.0008632391691207886,74,158371
834,-10.222417831420898,639,159010
835,-0.02002980187535286,72,159082
836,-0.003013797104358673,82,159164
837,-0.043636057525873184,86,159250
838,-0.03939234837889671,84,159334
839,-0.04336465895175934,94,159428
840,-0.043136268854141235,61,159489
841,-0.04347055032849312,79,159568
842,-10.58771800994873,640,160208
843,-10.40759563446045,657,160865
844,0.07814611494541168,182,161047
845,-0.01892923004925251,64,161111
846,-0.02195647358894348,69,161180
847,-0.0184952225536108,77,161257
848,-0.04425182566046715,96,161353
849,0.012667972594499588,98,161451
850,-0.00883721187710762,95,161546
851,-0.0017504431307315826,112,161658
852,-0.03429359942674637,126,161784
853,-11.03384780883789,670,162454
854,-0.020334649831056595,65,162519
855,-0.043741196393966675,92,162611
856,-0.010819930583238602,74,162685
857,0.01668492704629898,103,162788
858,-0.0233744066208601,72,162860
859,-12.101993560791016,629,163489
860,-0.03341539204120636,73,163562
861,-0.04428301379084587,106,163668
862,-10.441158294677734,634,164302
863,0.011473223567008972,98,164400
864,0.009282644838094711,79,164479
865,-0.04350316524505615,76,164555
866,0.002467747777700424,85,164640
867,-0.03005143627524376,52,164692
868,-0.04336920753121376,59,164751
869,-12.489027976989746,752,165503
870,-0.005845528095960617,80,165583
871,-9.894940376281738,625,166208
872,-0.04367317631840706,83,166291
873,0.021803569048643112,109,166400
874,-0.04348328709602356,70,166470
875,0.007726937532424927,95,166565
876,-10.365547180175781,702,167267
877,-0.022049957886338234,74,167341
878,-0.018422001972794533,57,167398
879,-12.067278861999512,638,168036
880,-0.021822327747941017,81,168117
881,-0.020993253216147423,94,168211
882,-10.266620635986328,659,168870
883,-0.0435289666056633,62,168932
884,-0.043847132474184036,104,169036
885,-0.04028180241584778,107,169143
886,-0.012097641825675964,138,169281
887,-0.03185475990176201,157,169438
888,-0.044215112924575806,149,169587
889,0.01875479146838188,119,169706
890,-0.04392089322209358,80,169786
891,-0.042452748864889145,45,169831
892,0.013693150132894516,118,169949
893,-0.04078243300318718,92,170041
894,-0.018664665520191193,60,170101
895,-0.04317197948694229,86,170187
896,-0.0031759217381477356,141,170328
897,-0.021687405183911324,91,170419
898,-0.04358099028468132,76,170495
899,0.02565610036253929,130,170625
900,-0.016946883872151375,88,170713
901,0.007066559046506882,164,170877
902,-0.04491711035370827,226,171103
903,-9.640708923339844,630,171733
904,-9.992986679077148,615,172348
905,-0.03367580845952034,108,172456
906,-0.019841289147734642,73,172529
907,-0.04398392140865326,85,172614
908,0.004345044493675232,93,172707
909,-0.003265082836151123,150,172857
910,-0.04369556903839111,72,172929
911,-0.019121211022138596,81,173010
912,-0.043730560690164566,65,173075
913,-2.3579390048980713,321,173396
914,-0.043483395129442215,64,173460
915,-0.010405488312244415,91,173551
916,-0.015644056722521782,84,173635
917,0.004627566784620285,99,173734
918,-0.044127341359853745,95,173829
919,-2.526074171066284,331,174160
920,-3.8802478313446045,389,174549
921,-10.47362995147705,657,175206
922,-1.7934598922729492,318,175524
923,-0.04366091638803482,65,175589
924,-0.027191508561372757,65,175654
925,-0.0054187774658203125,96,175750
926,0.0269758403301239,132,175882
927,-0.044029928743839264,111,175993
928,-0.04442640766501427,122,176115
929,-0.04471825435757637,141,176256
930,-0.011380348354578018,74,176330
931,0.018638409674167633,175,176505
932,-10.821535110473633,653,177158
933,-18.705711364746094,937,178095
934,-12.728426933288574,828,178923
935,0.028583679348230362,98,179021
936,-17.28856086730957,1023,180044
937,-0.007340695708990097,89,180133
938,-0.0029008276760578156,76,180209
939,-0.03577910363674164,68,180277
940,-5.077881336212158,362,180639
941,0.01935865357518196,111,180750
942,-0.043461915105581284,51,180801
943,-11.762492179870605,696,181497
944,-7.795032024383545,653,182150
945,-7.839446544647217,586,182736
946,-10.082484245300293,560,183296
947,-0.04379880055785179,58,183354
948,-19.154813766479492,961,184315
949,-0.04367794841527939,60,184375
950,-6.422213077545166,422,184797
951,-20.814807891845703,1180,185977
952,-0.009104125201702118,69,186046
953,-0.044717565178871155,174,186220
954,-16.207733154296875,807,187027
955,0.01621641218662262,191,187218
956,-0.012396080419421196,122,187340
957,-0.04402772709727287,83,187423
958,-0.004040233790874481,96,187519
959,-15.941709518432617,793,188312
960,-0.01359928585588932,113,188425
961,0.011028651148080826,119,188544
962,-0.043893855065107346,69,188613
963,-0.007868345826864243,69,188682
964,-3.077176809310913,397,189079
965,0.0329403281211853,123,189202
966,-12.973210334777832,994,190196
967,-20.659887313842773,1021,191217
968,-0.0445159375667572,136,191353
969,-0.008445434272289276,66,191419
970,0.011766720563173294,126,191545
971,-0.012797901406884193,118,191663
972,-0.043951451778411865,125,191788
973,-0.0138188935816288,73,191861
974,-0.043442439287900925,57,191918
975,-2.1892261505126953,393,192311
976,-13.143095970153809,778,193089
977,-0.022056100890040398,86,193175
978,-0.015832869336009026,65,193240
979,-0.043567899614572525,80,193320
980,-0.013734608888626099,96,193416
981,-0.044059403240680695,83,193499
982,-0.043687138706445694,57,193556
983,-0.017575610429048538,67,193623
984,-0.0218857079744339,77,193700
985,-0.0441889725625515,100,193800
986,-0.00898471474647522,58,193858
987,0.024627864360809326,149,194007
988,0.018720831722021103,170,194177
989,-0.04409452900290489,80,194257
990,-0.04203781485557556,85,194342
991,-0.04065706208348274,94,194436
992,-0.01792881451547146,113,194549
993,-0.0203635785728693,90,194639
994,-0.006773103028535843,70,194709
995,-0.0436156801879406,50,194759
996,-0.018334221094846725,167,194926
997,-0.008575733751058578,94,195020
998,-0.0006448142230510712,82,195102
999,-0.005630213767290115,149,195251
1000,-15.839753150939941,805,196056
1001,-0.009528985247015953,181,196237
1002,-0.019219553098082542,106,196343
1003,0.002385050058364868,91,196434
1004,-15.453367233276367,904,197338
1005,-0.04396018758416176,70,197408
1006,-0.022554641589522362,282,197690
1007,-0.044139761477708817,93,197783
1008,0.011863872408866882,90,197873
1009,-18.06057357788086,899,198772
1010,-0.04450066387653351,127,198899
1011,-0.005201384425163269,67,198966
1012,-20.423851013183594,1117,200083
1013,-14.960931777954102,810,200893
1014,0.017222456634044647,93,200986
1015,0.005108773708343506,140,201126
1016,-0.033856287598609924,64,201190
1017,-14.179482460021973,762,201952
1018,-0.04161013662815094,79,202031
1019,-0.04412345960736275,89,202120
1020,-22.71891975402832,1194,203314
1021,-0.04405413940548897,110,203424
1022,-0.017075398936867714,56,203480
1023,-0.043631576001644135,82,203562
1024,0.01802833378314972,123,203685
1025,-0.0435158908367157,69,203754
1026,0.0013657212257385254,415,204169
1027,-24.882089614868164,1430,205599
1028,-0.043552517890930176,58,205657
1029,0.004689343273639679,81,205738
1030,-8.69690227508545,656,206394
1031,-20.323511123657227,1026,207420
1032,-0.019770978018641472,66,207486
1033,-41.22915267944336,2070,209556
1034,-0.043666526675224304,82,209638
1035,-0.011702828109264374,124,209762
1036,-0.029102463275194168,99,209861
1037,-0.012978078797459602,101,209962
1038,0.03803008794784546,155,210117
1039,-0.01432853750884533,111,210228
1040,0.0026578791439533234,69,210297
1041,-0.04323425889015198,72,210369
1042,-0.04352782294154167,64,210433
1043,-0.04363514855504036,78,210511
1044,-16.64642333984375,887,211398
1045,-0.04372214153409004,91,211489
1046,-0.012333463877439499,83,211572
1047,-0.006977759301662445,66,211638
1048,-0.04380363970994949,96,211734
1049,-15.324657440185547,853,212587
1050,-0.013240022584795952,81,212668
1051,-0.04355403780937195,67,212735
1052,-0.04365825653076172,72,212807
1053,-0.04386330395936966,78,212885
1054,-0.0058028437197208405,70,212955
1055,-0.021220631897449493,59,213014
1056,-0.004742138087749481,99,213113
1057,-0.043332282453775406,106,213219
1058,-0.04345392435789108,61,213280
1059,-0.016513656824827194,75,213355
1060,-0.0036159567534923553,118,213473
1061,-0.024972321465611458,84,213557
1062,-0.005442146211862564,120,213677
1063,-0.01577153243124485,71,213748
1064,-0.04351234808564186,74,213822
1065,-0.03419513255357742,79,213901
1066,-0.04361512139439583,75,213976
1067,-0.043913889676332474,192,214168
1068,-0.017431173473596573,63,214231
1069,-0.02898590825498104,66,214297
1070,-14.214216232299805,796,215093
1071,-0.04356696084141731,65,215158
1072,-14.325812339782715,825,215983
1073,-0.015284119173884392,98,216081
1074,-0.01690337061882019,68,216149
1075,-0.04352426156401634,76,216225
1076,-3.1201281547546387,445,216670
1077,0.03518756479024887,166,216836
1078,0.03970746695995331,196,217032
1079,-0.010754957795143127,88,217120
1080,-0.04228316992521286,95,217215
1081,-20.800846099853516,1058,218273
1082,-0.04338037595152855,72,218345
1083,-0.04346239194273949,84,218429
1084,0.03437051549553871,108,218537
1085,0.017492234706878662,100,218637
1086,-0.012802042067050934,95,218732
1087,-0.012783506885170937,68,218800
1088,-0.012386726215481758,64,218864
1089,-0.012448865920305252,123,218987
1090,-0.04349185898900032,72,219059
1091,0.00269274041056633,155,219214
1092,-0.037360452115535736,55,219269
1093,-0.04353506490588188,67,219336
1094,-0.04389002174139023,123,219459
1095,-0.04385524243116379,164,219623
1096,-9.353859901428223,640,220263
1097,-0.0435025691986084,74,220337
1098,-0.04318864271044731,104,220441
1099,-0.013278450816869736,146,220587
1100,-0.04343763738870621,59,220646
1101,0.007922891527414322,119,220765
1102,0.02720296010375023,112,220877
1103,-0.044986121356487274,211,221088
1104,-0.0103425532579422,93,221181
1105,-0.009010791778564453,76,221257
1106,-0.03618279844522476,116,221373
1107,-0.04397223889827728,112,221485
1108,-0.018507257103919983,101,221586
1109,-0.04208510369062424,85,221671
1110,-0.04367341846227646,72,221743
1111,-0.04327647015452385,92,221835
1112,-0.012601636350154877,67,221902
1113,-0.04344358295202255,98,222000
1114,0.011100608855485916,95,222095
1115,-0.010543275624513626,68,222163
1116,-0.011408684775233269,103,222266
1117,-0.01897965930402279,69,222335
1118,-0.0017421767115592957,87,222422
1119,-0.024529503658413887,86,222508
1120,-0.043684232980012894,74,222582
1121,-0.017008628696203232,62,222644
1122,-0.043532658368349075,67,222711
1123,-4.827938556671143,606,223317
1124,0.048290908336639404,282,223599
1125,-0.043832384049892426,70,223669
1126,-0.04342679679393768,69,223738
1127,-0.026501115411520004,92,223830
1128,-0.043864600360393524,79,223909
1129,0.017331331968307495,89,223998
1130,0.02580047771334648,134,224132
1131,0.006133314222097397,97,224229
1132,-0.030283570289611816,114,224343
1133,-0.035834379494190216,77,224420
1134,-9.417428970336914,664,225084
1135,0.0026097409427165985,104,225188
1136,-0.043410029262304306,70,225258
1137,-0.04355271905660629,67,225325
1138,-0.044081300497055054,232,225557
1139,-0.04382806643843651,88,225645
1140,-0.04404313862323761,109,225754
1141,-0.04506551846861839,126,225880
1142,-0.011264365166425705,92,225972
1143,-0.0436597540974617,72,226044
1144,-0.025725586339831352,79,226123
1145,-0.04399585723876953,82,226205
1146,-0.034019261598587036,67,226272
1147,-0.010505754500627518,75,226347
1148,-0.044191695749759674,133,226480
1149,-0.0437457337975502,64,226544
1150,0.0032295361161231995,111,226655
1151,-0.04354886710643768,70,226725
1152,-0.04402628913521767,88,226813
1153,-1.7062606811523438,483,227296
1154,-0.006925318390130997,91,227387
1155,-0.02152949571609497,65,227452
1156,-15.212708473205566,829,228281
1157,-0.0042271725833415985,85,228366
1158,-0.000310312956571579,75,228441
1159,-16.46858787536621,898,229339
1160,-0.043779950588941574,67,229406
1161,-0.01232331246137619,90,229496
1162,-0.03962080553174019,99,229595
1163,-0.04416929930448532,87,229682
1164,-0.043314360082149506,96,229778
1165,-0.0035597309470176697,216,229994
1166,-11.941293716430664,803,230797
1167,-0.043940771371126175,92,230889
1168,-0.020688587799668312,68,230957
1169,-0.007735606282949448,89,231046
1170,-18.54239845275879,1030,232076
1171,0.057622604072093964,154,232230
1172,-0.00872023031115532,72,232302
1173,-0.008466184139251709,96,232398
1174,-3.2276992797851562,392,232790
1175,-0.7958914637565613,430,233220
1176,-0.04411306232213974,93,233313
1177,-0.005979355424642563,78,233391
1178,-0.007673930376768112,91,233482
1179,-0.016156883910298347,64,233546
1180,-0.044144075363874435,86,233632
1181,0.011158350855112076,82,233714
1182,-0.04357481375336647,67,233781
1183,-0.00754871591925621,71,233852
1184,-0.00975789874792099,98,233950
1185,-0.01247972808778286,63,234013
1186,0.0007079951465129852,85,234098
1187,-0.02191072702407837,69,234167
1188,-0.4143310785293579,477,234644
1189,-0.04422136768698692,87,234731
1190,-0.04248858988285065,104,234835
1191,-0.04382309690117836,76,234911
1192,-0.006663605570793152,87,234998
1193,-0.02127917669713497,56,235054
1194,0.02865394949913025,105,235159
1195,-0.044064074754714966,78,235237
1196,-0.04398084804415703,92,235329
1197,-0.0012023784220218658,73,235402
1198,-0.04413340240716934,94,235496
1199,-0.04383137822151184,72,235568
1200,-0.002917379140853882,76,235644
1201,-0.04231731593608856,81,235725
1202,-0.043715860694646835,91,235816
1203,-0.0438106432557106,66,235882
1204,-3.1372127532958984,466,236348
1205,-0.043422892689704895,86,236434
1206,-0.04386341944336891,89,236523
1207,-0.0438874177634716,65,236588
1208,-0.043624408543109894,63,236651
1209,-0.04376142472028732,67,236718
1210,-0.04346521198749542,83,236801
1211,-0.021367648616433144,74,236875
1212,-0.043975088745355606,99,236974
1213,-0.043939415365457535,87,237061
1214,-0.021576492115855217,100,237161
1215,-0.01643713004887104,97,237258
1216,-0.013364061713218689,80,237338
1217,0.0014576911926269531,69,237407
1218,0.01446959376335144,76,237483
1219,-0.044260174036026,87,237570
1220,-0.004457540810108185,63,237633
1221,-0.043801069259643555,75,237708
1222,-0.04539176821708679,166,237874
1223,-0.044044140726327896,76,237950
1224,-0.03271108865737915,102,238052
1225,-0.04391438513994217,86,238138
1226,-0.044912755489349365,165,238303
1227,-0.04409830644726753,92,238395
1228,-0.02571275271475315,84,238479
1229,-0.04410736635327339,78,238557
1230,-0.04278470203280449,111,238668
1231,-0.04132918268442154,61,238729
1232,-0.04475637152791023,109,238838
1233,-0.044337447732686996,110,238948
1234,0.002984132617712021,96,239044
1235,0.02368883788585663,89,239133
1236,-0.020124278962612152,68,239201
1237,-0.041997820138931274,87,239288
1238,-0.04454005882143974,212,239500
1239,0.003739498555660248,94,239594
1240,0.011879820376634598,118,239712
1241,-0.04415493458509445,78,239790
1242,-17.83881187438965,1013,240803
1243,0.012216035276651382,90,240893
1244,-0.009882427752017975,74,240967
1245,-0.044107548892498016,89,241056
1246,0.00833631306886673,81,241137
1247,0.0055089667439460754,113,241250
1248,-0.04410145431756973,82,241332
1249,-5.624802589416504,419,241751
1250,-0.008213568478822708,359,242110
1251,-0.014277389273047447,63,242173
1252,-0.007719635963439941,100,242273
1253,-0.04370453208684921,64,242337
1254,0.005154278129339218,80,242417
1255,-0.007203865796327591,92,242509
1256,-0.04393874481320381,75,242584
1257,0.005179755389690399,133,242717
1258,-0.0438726544380188,69,242786
1259,0.019337568432092667,89,242875
1260,-2.3722078800201416,373,243248
1261,0.025805965065956116,118,243366
1262,-0.04472311958670616,162,243528
1263,-0.016126839444041252,91,243619
1264,0.018683776259422302,102,243721
1265,-0.04444736987352371,88,243809
1266,0.005983907729387283,233,244042
1267,0.023794252425432205,90,244132
1268,0.003620259463787079,214,244346
1269,-4.4475321769714355,557,244903
1270,-0.017327889800071716,92,244995
